Ano,Centro,Mes,Semana,Data Avaliação,Comentario,classificacao,NPS,tokens_nltk,tokens_limpos,tokens_lematizados,comentario_limpo,comentario_lematizado,categoria_nps
2024,L5082-VILA ANDRADE (1346),jun,24,2024-06-11,"Olá, dessa vez minha experiência não foi muito boa. O entregador se negou a entrar no condominio . A entrega já estava fora do horário do qual paguei o frete que seria as 12. Aí chega e não quer entrar. Tive que ligar e fazer uma reclamação.  Aí tiveram que esperar a devolução dos produtos para fazer uma joia entrega. Aí na segunda deu certo.  Pela cara do entregador talvez fosse o mesmo da primeira vez. Gostaria de ser avisada caso não estejam mais entrando no condomínio pois já não compro mais.",neutro,0,"['Olá', ',', 'dessa', 'vez', 'minha', 'experiência', 'não', 'foi', 'muito', 'boa', '.', 'O', 'entregador', 'se', 'negou', 'a', 'entrar', 'no', 'condominio', '.', 'A', 'entrega', 'já', 'estava', 'fora', 'do', 'horário', 'do', 'qual', 'paguei', 'o', 'frete', 'que', 'seria', 'as', '12', '.', 'Aí', 'chega', 'e', 'não', 'quer', 'entrar', '.', 'Tive', 'que', 'ligar', 'e', 'fazer', 'uma', 'reclamação', '.', 'Aí', 'tiveram', 'que', 'esperar', 'a', 'devolução', 'dos', 'produtos', 'para', 'fazer', 'uma', 'joia', 'entrega', '.', 'Aí', 'na', 'segunda', 'deu', 'certo', '.', 'Pela', 'cara', 'do', 'entregador', 'talvez', 'fosse', 'o', 'mesmo', 'da', 'primeira', 'vez', '.', 'Gostaria', 'de', 'ser', 'avisada', 'caso', 'não', 'estejam', 'mais', 'entrando', 'no', 'condomínio', 'pois', 'já', 'não', 'compro', 'mais', '.']","['olá', 'dessa', 'vez', 'experiência', 'não', 'boa', 'entregador', 'negou', 'entrar', 'condominio', 'entrega', 'horário', 'paguei', 'frete', 'aí', 'chega', 'não', 'quer', 'entrar', 'ligar', 'fazer', 'reclamação', 'aí', 'esperar', 'devolução', 'produtos', 'fazer', 'joia', 'entrega', 'aí', 'segunda', 'deu', 'certo', 'cara', 'entregador', 'talvez', 'primeira', 'vez', 'gostaria', 'avisada', 'caso', 'não', 'entrando', 'condomínio', 'pois', 'não', 'compro']","['olá', 'deesse', 'vez', 'experiência', 'não', 'bom', 'entregador', 'negar', 'entrar', 'condominio', 'entregar', 'horário', 'paguei', 'frete', 'aí', 'chegar', 'não', 'querer', 'entrar', 'ligar', 'fazer', 'reclamação', 'aí', 'esperar', 'devolução', 'produto', 'fazer', 'joia', 'entregar', 'aí', 'segundo', 'dar', 'certo', 'cara', 'entregador', 'talvez', 'primeiro', 'vez', 'gostar', 'avisar', 'caso', 'não', 'entrar', 'condomínio', 'pois', 'não', 'compro']",olá dessa vez experiência não boa entregador negou entrar condominio entrega horário paguei frete aí chega não quer entrar ligar fazer reclamação aí esperar devolução produtos fazer joia entrega aí segunda deu certo cara entregador talvez primeira vez gostaria avisada caso não entrando condomínio pois não compro,olá deesse vez experiência não bom entregador negar entrar condominio entregar horário paguei frete aí chegar não querer entrar ligar fazer reclamação aí esperar devolução produto fazer joia entregar aí segundo dar certo cara entregador talvez primeiro vez gostar avisar caso não entrar condomínio pois não compro,neutro
2024,L5082-VILA ANDRADE (1346),jun,24,2024-06-12,voltar a vender a calabresa cuiabana da seara,promotor,1,"['voltar', 'a', 'vender', 'a', 'calabresa', 'cuiabana', 'da', 'seara']","['voltar', 'vender', 'calabresa', 'cuiabana', 'seara']","['voltar', 'vender', 'calabresa', 'cuiabano', 'seara']",voltar vender calabresa cuiabana seara,voltar vender calabresa cuiabano seara,promotor
2024,L5082-VILA ANDRADE (1346),jun,24,2024-06-14,"tudo top, não precisa melhorar em nada! ♥️",promotor,1,"['tudo', 'top', ',', 'não', 'precisa', 'melhorar', 'em', 'nada', '!', '♥️']","['tudo', 'top', 'não', 'precisa', 'melhorar', 'nada']","['tudo', 'top', 'não', 'precisar', 'melhorar', 'nada']",tudo top não precisa melhorar nada,tudo top não precisar melhorar nada,promotor
2024,L5082-VILA ANDRADE (1346),jun,24,2024-06-14,Sheyla fez um bom atendimento.,neutro,0,"['Sheyla', 'fez', 'um', 'bom', 'atendimento', '.']","['sheyla', 'fez', 'bom', 'atendimento']","['sheyla', 'fazer', 'bom', 'atendimento']",sheyla fez bom atendimento,sheyla fazer bom atendimento,neutro
2024,L5082-VILA ANDRADE (1346),jun,25,2024-06-18,"Efetuei a compra e faltaram dois itens, um deles havia só um pacote no estoque e o outro não tinha no estoque. Neste caso, seria o ideal o APP permite em sei lá 30 min, escolher outro produto.;Via WhatsApp informaram que houve tentativa de contato via telefone, mas isso não ocorreu e via WhatsApp ao perguntar se poderia substituir, fui informado que eles só podem retirar itens, aí vem a controvérsia, no item que só tinha um pacote e eu havia comprado dois, removeram do pedido e adicionaram novamente com uma unidade.",neutro,0,"['Efetuei', 'a', 'compra', 'e', 'faltaram', 'dois', 'itens', ',', 'um', 'deles', 'havia', 'só', 'um', 'pacote', 'no', 'estoque', 'e', 'o', 'outro', 'não', 'tinha', 'no', 'estoque', '.', 'Neste', 'caso', ',', 'seria', 'o', 'ideal', 'o', 'APP', 'permite', 'em', 'sei', 'lá', '30', 'min', ',', 'escolher', 'outro', 'produto', '.', ';', 'Via', 'WhatsApp', 'informaram', 'que', 'houve', 'tentativa', 'de', 'contato', 'via', 'telefone', ',', 'mas', 'isso', 'não', 'ocorreu', 'e', 'via', 'WhatsApp', 'ao', 'perguntar', 'se', 'poderia', 'substituir', ',', 'fui', 'informado', 'que', 'eles', 'só', 'podem', 'retirar', 'itens', ',', 'aí', 'vem', 'a', 'controvérsia', ',', 'no', 'item', 'que', 'só', 'tinha', 'um', 'pacote', 'e', 'eu', 'havia', 'comprado', 'dois', ',', 'removeram', 'do', 'pedido', 'e', 'adicionaram', 'novamente', 'com', 'uma', 'unidade', '.']","['efetuei', 'compra', 'faltaram', 'dois', 'itens', 'havia', 'pacote', 'estoque', 'outro', 'não', 'estoque', 'neste', 'caso', 'ideal', 'app', 'permite', 'sei', 'lá', 'min', 'escolher', 'outro', 'produto', 'via', 'whatsapp', 'informaram', 'tentativa', 'contato', 'via', 'telefone', 'não', 'ocorreu', 'via', 'whatsapp', 'perguntar', 'poderia', 'substituir', 'informado', 'podem', 'retirar', 'itens', 'aí', 'vem', 'controvérsia', 'item', 'pacote', 'havia', 'comprado', 'dois', 'removeram', 'pedido', 'adicionaram', 'novamente', 'unidade']","['efetuei', 'compra', 'faltar', 'dois', 'item', 'haver', 'pacote', 'estoque', 'outro', 'não', 'estoque', 'emeste', 'caso', 'ideal', 'app', 'permitir', 'saber', 'lá', 'min', 'escolher', 'outro', 'produto', 'ver', 'whatsapp', 'informar', 'tentativo', 'contato', 'ver', 'telefone', 'não', 'ocorrer', 'ver', 'whatsapp', 'perguntar', 'poder', 'substituir', 'informar', 'poder', 'retirar', 'item', 'aí', 'vir', 'controvérsia', 'item', 'pacote', 'haver', 'comprar', 'dois', 'remover', 'pedir', 'adicionar', 'novamente', 'unidade']",efetuei compra faltaram dois itens havia pacote estoque outro não estoque neste caso ideal app permite sei lá min escolher outro produto via whatsapp informaram tentativa contato via telefone não ocorreu via whatsapp perguntar poderia substituir informado podem retirar itens aí vem controvérsia item pacote havia comprado dois removeram pedido adicionaram novamente unidade,efetuei compra faltar dois item haver pacote estoque outro não estoque emeste caso ideal app permitir saber lá min escolher outro produto ver whatsapp informar tentativo contato ver telefone não ocorrer ver whatsapp perguntar poder substituir informar poder retirar item aí vir controvérsia item pacote haver comprar dois remover pedir adicionar novamente unidade,neutro
2024,L5082-VILA ANDRADE (1346),jun,25,2024-06-18,"Costumava comprar uma picanha suina temperada com vocês.. de uma mesma mesma marca vocês vendem pancetta, costela e pernil... todos com um preço acessivel o suficiente para ganhar minha fidelidade. Em algum momento vocês introduziram uma picanha suína ao alho, de marca própria, a um preço muito mais alto e não necessariamente melhor. Não satisfeitos, retiraram a picanha suína mais acessível das prateleiras. É uma pena, defumo essas picanhas para meus amigos e costumava comprar 3 por vez.. Esta foi a última vez que tentei encontrar a versão mais em conta pois não estou disposto a comprar quase 50% mais caro por um produto igual e geralmente mal embalado....Sem comentários com relação a atitude de retirar o produto concorrente em detrimento de um de marca própria inferior, retirando assim o poder do cliente de escolher..;No meu caso escolho ir comprar os produtos em outro lugar..com isso minhas visitas a loja swift são bem menos frequentes e acabo não comprando outros produtos mais caros com vocês..;",detrator,-1,"['Costumava', 'comprar', 'uma', 'picanha', 'suina', 'temperada', 'com', 'vocês', '..', 'de', 'uma', 'mesma', 'mesma', 'marca', 'vocês', 'vendem', 'pancetta', ',', 'costela', 'e', 'pernil', '...', 'todos', 'com', 'um', 'preço', 'acessivel', 'o', 'suficiente', 'para', 'ganhar', 'minha', 'fidelidade', '.', 'Em', 'algum', 'momento', 'vocês', 'introduziram', 'uma', 'picanha', 'suína', 'ao', 'alho', ',', 'de', 'marca', 'própria', ',', 'a', 'um', 'preço', 'muito', 'mais', 'alto', 'e', 'não', 'necessariamente', 'melhor', '.', 'Não', 'satisfeitos', ',', 'retiraram', 'a', 'picanha', 'suína', 'mais', 'acessível', 'das', 'prateleiras', '.', 'É', 'uma', 'pena', ',', 'defumo', 'essas', 'picanhas', 'para', 'meus', 'amigos', 'e', 'costumava', 'comprar', '3', 'por', 'vez', '..', 'Esta', 'foi', 'a', 'última', 'vez', 'que', 'tentei', 'encontrar', 'a', 'versão', 'mais', 'em', 'conta', 'pois', 'não', 'estou', 'disposto', 'a', 'comprar', 'quase', '50', '%', 'mais', 'caro', 'por', 'um', 'produto', 'igual', 'e', 'geralmente', 'mal', 'embalado', '....', 'Sem', 'comentários', 'com', 'relação', 'a', 'atitude', 'de', 'retirar', 'o', 'produto', 'concorrente', 'em', 'detrimento', 'de', 'um', 'de', 'marca', 'própria', 'inferior', ',', 'retirando', 'assim', 'o', 'poder', 'do', 'cliente', 'de', 'escolher', '..', ';', 'No', 'meu', 'caso', 'escolho', 'ir', 'comprar', 'os', 'produtos', 'em', 'outro', 'lugar', '..', 'com', 'isso', 'minhas', 'visitas', 'a', 'loja', 'swift', 'são', 'bem', 'menos', 'frequentes', 'e', 'acabo', 'não', 'comprando', 'outros', 'produtos', 'mais', 'caros', 'com', 'vocês', '..', ';']","['costumava', 'comprar', 'picanha', 'suina', 'temperada', 'mesma', 'mesma', 'marca', 'vendem', 'pancetta', 'costela', 'pernil', 'todos', 'preço', 'acessivel', 'suficiente', 'ganhar', 'fidelidade', 'algum', 'momento', 'introduziram', 'picanha', 'suína', 'alho', 'marca', 'própria', 'preço', 'alto', 'não', 'necessariamente', 'melhor', 'não', 'satisfeitos', 'retiraram', 'picanha', 'suína', 'acessível', 'prateleiras', 'pena', 'defumo', 'picanhas', 'amigos', 'costumava', 'comprar', 'vez', 'última', 'vez', 'tentei', 'encontrar', 'versão', 'conta', 'pois', 'não', 'disposto', 'comprar', 'quase', 'caro', 'produto', 'igual', 'geralmente', 'mal', 'embalado', 'comentários', 'relação', 'atitude', 'retirar', 'produto', 'concorrente', 'detrimento', 'marca', 'própria', 'inferior', 'retirando', 'assim', 'poder', 'cliente', 'escolher', 'caso', 'escolho', 'ir', 'comprar', 'produtos', 'outro', 'lugar', 'visitas', 'loja', 'swift', 'bem', 'menos', 'frequentes', 'acabo', 'não', 'comprando', 'outros', 'produtos', 'caros']","['costumar', 'comprar', 'picanha', 'suino', 'temperar', 'mesmo', 'mesmo', 'marca', 'vender', 'pancetta', 'costela', 'pernil', 'todo', 'preço', 'acessivel', 'suficiente', 'ganhar', 'fidelidade', 'algum', 'momento', 'introduzir', 'picanha', 'suíno', 'alho', 'marca', 'próprio', 'preço', 'alto', 'não', 'necessariamente', 'bom', 'não', 'satisfeito', 'retirar', 'picanha', 'suíno', 'acessível', 'prateleira', 'pena', 'defumo', 'picanha', 'amigo', 'costumar', 'comprar', 'vez', 'último', 'vez', 'tentar', 'encontrar', 'versão', 'contar', 'pois', 'não', 'dispostar', 'comprar', 'quase', 'caro', 'produto', 'igual', 'geralmente', 'mal', 'embalar', 'comentário', 'relaçãor', 'atitude', 'retirar', 'produto', 'concorrente', 'detrimento', 'marcar', 'próprio', 'inferior', 'retirar', 'assim', 'poder', 'cliente', 'escolher', 'caso', 'escolher', 'ir', 'comprar', 'produto', 'outro', 'lugar', 'visita', 'loja', 'swift', 'bem', 'menos', 'frequente', 'acabo', 'não', 'comprar', 'outro', 'produto', 'caro']",costumava comprar picanha suina temperada mesma mesma marca vendem pancetta costela pernil todos preço acessivel suficiente ganhar fidelidade algum momento introduziram picanha suína alho marca própria preço alto não necessariamente melhor não satisfeitos retiraram picanha suína acessível prateleiras pena defumo picanhas amigos costumava comprar vez última vez tentei encontrar versão conta pois não disposto comprar quase caro produto igual geralmente mal embalado comentários relação atitude retirar produto concorrente detrimento marca própria inferior retirando assim poder cliente escolher caso escolho ir comprar produtos outro lugar visitas loja swift bem menos frequentes acabo não comprando outros produtos caros,costumar comprar picanha suino temperar mesmo mesmo marca vender pancetta costela pernil todo preço acessivel suficiente ganhar fidelidade algum momento introduzir picanha suíno alho marca próprio preço alto não necessariamente bom não satisfeito retirar picanha suíno acessível prateleira pena defumo picanha amigo costumar comprar vez último vez tentar encontrar versão contar pois não dispostar comprar quase caro produto igual geralmente mal embalar comentário relaçãor atitude retirar produto concorrente detrimento marcar próprio inferior retirar assim poder cliente escolher caso escolher ir comprar produto outro lugar visita loja swift bem menos frequente acabo não comprar outro produto caro,detrator
2024,L5082-VILA ANDRADE (1346),jun,25,2024-06-19,Mantendo sempre a qualidade e os preços dos produtos,promotor,1,"['Mantendo', 'sempre', 'a', 'qualidade', 'e', 'os', 'preços', 'dos', 'produtos']","['mantendo', 'sempre', 'qualidade', 'preços', 'produtos']","['manter', 'sempre', 'qualidade', 'preço', 'produto']",mantendo sempre qualidade preços produtos,manter sempre qualidade preço produto,promotor
2024,L5082-VILA ANDRADE (1346),jun,25,2024-06-21,Fazer promoções,promotor,1,"['Fazer', 'promoções']","['fazer', 'promoções']","['fazer', 'promoção']",fazer promoções,fazer promoção,promotor
2024,L5082-VILA ANDRADE (1346),jun,25,2024-06-21,Pessoal de atendimento efucados,promotor,1,"['Pessoal', 'de', 'atendimento', 'efucados']","['pessoal', 'atendimento', 'efucados']","['pessoal', 'atendimento', 'efucar']",pessoal atendimento efucados,pessoal atendimento efucar,promotor
2024,L5082-VILA ANDRADE (1346),jun,25,2024-06-21,"Achei o bife de patinho 1kg duro, sendo que essa carne é macia.",neutro,0,"['Achei', 'o', 'bife', 'de', 'patinho', '1kg', 'duro', ',', 'sendo', 'que', 'essa', 'carne', 'é', 'macia', '.']","['achei', 'bife', 'patinho', 'duro', 'sendo', 'carne', 'macia']","['achar', 'bife', 'patinho', 'duro', 'ser', 'carne', 'macio']",achei bife patinho duro sendo carne macia,achar bife patinho duro ser carne macio,neutro
2024,L5082-VILA ANDRADE (1346),jun,26,2024-06-24,Dando descontos de verdade no clube de fidelidade,promotor,1,"['Dando', 'descontos', 'de', 'verdade', 'no', 'clube', 'de', 'fidelidade']","['dando', 'descontos', 'verdade', 'clube', 'fidelidade']","['dar', 'desconto', 'verdade', 'clube', 'fidelidade']",dando descontos verdade clube fidelidade,dar desconto verdade clube fidelidade,promotor
2024,L5082-VILA ANDRADE (1346),jun,26,2024-06-24,Mais descontos para cliente VIP ♥️,promotor,1,"['Mais', 'descontos', 'para', 'cliente', 'VIP', '♥️']","['descontos', 'cliente', 'vip']","['desconto', 'cliente', 'vip']",descontos cliente vip,desconto cliente vip,promotor
2024,L5082-VILA ANDRADE (1346),jun,26,2024-06-25,"Fazendo mais promoção, os produtos são excelente",promotor,1,"['Fazendo', 'mais', 'promoção', ',', 'os', 'produtos', 'são', 'excelente']","['fazendo', 'promoção', 'produtos', 'excelente']","['fazer', 'promoção', 'produto', 'excelente']",fazendo promoção produtos excelente,fazer promoção produto excelente,promotor
2024,L5082-VILA ANDRADE (1346),jun,26,2024-06-25,Não tenho sugestão ! Acho a empresa impecável,promotor,1,"['Não', 'tenho', 'sugestão', '!', 'Acho', 'a', 'empresa', 'impecável']","['não', 'sugestão', 'acho', 'empresa', 'impecável']","['não', 'sugestão', 'achar', 'empresa', 'impecável']",não sugestão acho empresa impecável,não sugestão achar empresa impecável,promotor
